no;id;G;D;time_period;Y
729;183;4;0.35305346;1;3.540328658
730;183;4;0.35305346;2;3.413611759
731;183;4;0.35305346;3;6.161182468
732;183;4;0.35305346;4;4.745837895
733;184;2;0.060220595;1;3.78282009
734;184;2;0.060220595;2;4.411398318
735;184;2;0.060220595;3;6.043296723
736;184;2;0.060220595;4;6.176364746
737;185;0;0;1;-0.102163723
738;185;0;0;2;2.593460411
739;185;0;0;3;1.65162763
740;185;0;0;4;4.107782683
741;186;2;0.115008323;1;3.208612173
742;186;2;0.115008323;2;3.822391435
743;186;2;0.115008323;3;5.144333877
744;186;2;0.115008323;4;5.97806114
745;187;0;0;1;3.471434552
746;187;0;0;2;2.602377848
747;187;0;0;3;3.29792157
748;187;0;0;4;3.408896995
749;188;4;0.497996076;1;5.642254501
750;188;4;0.497996076;2;6.85468269
751;188;4;0.497996076;3;6.672949724
752;188;4;0.497996076;4;7.976066184
753;189;3;0.10279093;1;2.309296579
754;189;3;0.10279093;2;3.716963502
755;189;3;0.10279093;3;3.064470374
756;189;3;0.10279093;4;6.623887562
757;190;4;0.373579165;1;6.730640993
758;190;4;0.373579165;2;4.609418354
759;190;4;0.373579165;3;6.248823164
760;190;4;0.373579165;4;9.046122295
761;191;4;0.077164219;1;3.585821189
762;191;4;0.077164219;2;6.743825159
763;191;4;0.077164219;3;7.140530105
764;191;4;0.077164219;4;6.881303467
765;192;0;0;1;0.913023519
766;192;0;0;2;1.595498684
767;192;0;0;3;2.202892289
768;192;0;0;4;1.42263681
769;193;2;0.414700091;1;3.856721562
770;193;2;0.414700091;2;4.310082018
771;193;2;0.414700091;3;0.85636277
772;193;2;0.414700091;4;6.275747544
773;194;0;0;1;1.698432897
774;194;0;0;2;3.673507524
775;194;0;0;3;3.449165871
776;194;0;0;4;2.728892258
777;195;0;0;1;1.904573048
778;195;0;0;2;4.473012172
779;195;0;0;3;4.817067093
780;195;0;0;4;4.504186433
781;196;0;0;1;-0.666703375
782;196;0;0;2;-0.34791681
783;196;0;0;3;2.395422275
784;196;0;0;4;1.448524896
785;197;0;0;1;0.712912679
786;197;0;0;2;0.431627056
787;197;0;0;3;2.222680825
788;197;0;0;4;2.370014394
789;198;4;0.888692516;1;3.041448686
790;198;4;0.888692516;2;4.077692337
791;198;4;0.888692516;3;6.013213907
792;198;4;0.888692516;4;6.492298637
793;199;0;0;1;2.167522017
794;199;0;0;2;2.234129482
795;199;0;0;3;2.503888106
796;199;0;0;4;3.44799676
797;200;4;0.933617637;1;8.267631974
798;200;4;0.933617637;2;6.66122777
799;200;4;0.933617637;3;7.257947024
800;200;4;0.933617637;4;8.514517727
801;201;4;0.975410905;1;5.524285065
802;201;4;0.975410905;2;7.68285439
803;201;4;0.975410905;3;8.002953564
804;201;4;0.975410905;4;9.190528355
805;202;4;0.136028465;1;4.3401374
806;202;4;0.136028465;2;6.615987579
807;202;4;0.136028465;3;6.948013464
808;202;4;0.136028465;4;9.172798095
809;203;3;0.239602639;1;5.456007806
810;203;3;0.239602639;2;3.75300546
811;203;3;0.239602639;3;4.358304426
812;203;3;0.239602639;4;5.456792912
813;204;0;0;1;-1.085322805
814;204;0;0;2;-1.981019343
815;204;0;0;3;1.539165795
816;204;0;0;4;2.893258388
817;205;4;0.332163636;1;4.171501487
818;205;4;0.332163636;2;7.005142507
819;205;4;0.332163636;3;7.458685326
820;205;4;0.332163636;4;9.367551063
821;206;4;0.648180777;1;6.015008817
822;206;4;0.648180777;2;7.939585496
823;206;4;0.648180777;3;7.682817178
824;206;4;0.648180777;4;8.023538304
825;207;3;0.601359209;1;4.913249964
826;207;3;0.601359209;2;4.570386383
827;207;3;0.601359209;3;6.496337152
828;207;3;0.601359209;4;7.748151974
829;208;3;0.201727883;1;3.401807278
830;208;3;0.201727883;2;4.167252568
831;208;3;0.201727883;3;6.502673821
832;208;3;0.201727883;4;5.829714192
833;209;2;0.147968666;1;-0.793030739
834;209;2;0.147968666;2;4.480965737
835;209;2;0.147968666;3;3.63616827
836;209;2;0.147968666;4;3.68913378
837;210;0;0;1;-1.334730756
838;210;0;0;2;4.208450478
839;210;0;0;3;3.117678733
840;210;0;0;4;4.318522051
841;211;4;0.492284425;1;6.623584997
842;211;4;0.492284425;2;5.927478499
843;211;4;0.492284425;3;7.844725093
844;211;4;0.492284425;4;7.324386117
845;212;3;0.45216759;1;4.877480845
846;212;3;0.45216759;2;5.339164861
847;212;3;0.45216759;3;7.410145961
848;212;3;0.45216759;4;7.185621632
849;213;2;0.147220151;1;4.453168868
850;213;2;0.147220151;2;7.222450816
851;213;2;0.147220151;3;6.578092793
852;213;2;0.147220151;4;7.714619872
853;214;0;0;1;2.903409148
854;214;0;0;2;4.559359232
855;214;0;0;3;3.563286136
856;214;0;0;4;6.276720898
857;215;4;0.206790082;1;7.224218122
858;215;4;0.206790082;2;7.084392754
859;215;4;0.206790082;3;6.787507398
860;215;4;0.206790082;4;10.26263893
861;216;0;0;1;0.207732063
862;216;0;0;2;-0.152910825
863;216;0;0;3;1.882396936
864;216;0;0;4;1.946184317
865;217;4;0.452144263;1;4.472870675
866;217;4;0.452144263;2;5.587862057
867;217;4;0.452144263;3;4.96661748
868;217;4;0.452144263;4;6.904259952
869;218;4;0.893934675;1;5.349828111
870;218;4;0.893934675;2;4.378752027
871;218;4;0.893934675;3;7.345852705
872;218;4;0.893934675;4;7.117432415
873;219;3;0.464758959;1;5.181912456
874;219;3;0.464758959;2;5.165303461
875;219;3;0.464758959;3;6.042356349
876;219;3;0.464758959;4;8.230749909
877;220;0;0;1;-0.341974041
878;220;0;0;2;0.796401319
879;220;0;0;3;2.644146228
880;220;0;0;4;2.542578229
881;221;3;0.792859094;1;3.274343691
882;221;3;0.792859094;2;2.561463185
883;221;3;0.792859094;3;6.207181292
884;221;3;0.792859094;4;7.308991381
885;222;2;0.28800273;1;3.916697379
886;222;2;0.28800273;2;4.324180069
887;222;2;0.28800273;3;5.694221609
888;222;2;0.28800273;4;5.031410183
889;223;3;0.342783336;1;4.602908359
890;223;3;0.342783336;2;6.46315126
891;223;3;0.342783336;3;7.073596684
892;223;3;0.342783336;4;7.016949194
893;224;3;0.622920462;1;2.844919929
894;224;3;0.622920462;2;4.637923116
895;224;3;0.622920462;3;5.931033165
896;224;3;0.622920462;4;7.780290733
897;225;2;0.714445096;1;4.086131568
898;225;2;0.714445096;2;5.828051305
899;225;2;0.714445096;3;3.21749089
900;225;2;0.714445096;4;6.262721127
901;226;3;0.661384376;1;3.25434581
902;226;3;0.661384376;2;4.084680458
903;226;3;0.661384376;3;6.073666848
904;226;3;0.661384376;4;7.385893859
905;227;0;0;1;-0.930766525
906;227;0;0;2;1.229909429
907;227;0;0;3;2.711854023
908;227;0;0;4;4.095111541
909;228;3;0.578745719;1;0.992717424
910;228;3;0.578745719;2;2.66231195
911;228;3;0.578745719;3;3.405542456
912;228;3;0.578745719;4;4.288803082
913;229;4;0.605345868;1;4.82177759
914;229;4;0.605345868;2;5.853827101
915;229;4;0.605345868;3;6.62948499
916;229;4;0.605345868;4;7.775056003
917;230;3;0.159896346;1;5.769060218
918;230;3;0.159896346;2;6.415898038
919;230;3;0.159896346;3;6.711341546
920;230;3;0.159896346;4;8.227996379
921;231;0;0;1;0.491978386
922;231;0;0;2;-0.161689254
923;231;0;0;3;3.770593934
924;231;0;0;4;5.519121353
925;232;4;0.749997906;1;5.420619122
926;232;4;0.749997906;2;7.263241505
927;232;4;0.749997906;3;10.38240118
928;232;4;0.749997906;4;9.655773663
929;233;2;0.476906837;1;3.420690102
930;233;2;0.476906837;2;6.007571454
931;233;2;0.476906837;3;5.230086767
932;233;2;0.476906837;4;6.072621105
933;234;0;0;1;1.36378036
934;234;0;0;2;1.870476388
935;234;0;0;3;4.001950831
936;234;0;0;4;5.199127553
937;235;4;0.443157976;1;5.783762866
938;235;4;0.443157976;2;4.584303801
939;235;4;0.443157976;3;7.368776563
940;235;4;0.443157976;4;7.466992223
941;236;2;0.290535118;1;2.900018451
942;236;2;0.290535118;2;3.348405129
943;236;2;0.290535118;3;5.612314042
944;236;2;0.290535118;4;7.345912055
945;237;4;0.343945599;1;2.996979641
946;237;4;0.343945599;2;6.406771111
947;237;4;0.343945599;3;6.491999252
948;237;4;0.343945599;4;5.954738406
949;238;3;0.792453188;1;5.72211175
950;238;3;0.792453188;2;5.700937589
951;238;3;0.792453188;3;8.771490865
952;238;3;0.792453188;4;9.506951387
953;239;3;0.557976323;1;2.582727836
954;239;3;0.557976323;2;3.532632403
955;239;3;0.557976323;3;5.606673985
956;239;3;0.557976323;4;4.858114257
957;240;0;0;1;-0.503595082
958;240;0;0;2;0.677328993
959;240;0;0;3;0.46645245
960;240;0;0;4;5.419420652
961;241;3;0.795574855;1;5.047702385
962;241;3;0.795574855;2;6.789890372
963;241;3;0.795574855;3;8.363428581
964;241;3;0.795574855;4;7.979147802
965;242;2;0.063534792;1;2.922507149
966;242;2;0.063534792;2;4.892632626
967;242;2;0.063534792;3;4.775230169
968;242;2;0.063534792;4;4.829157715
969;243;2;0.826092961;1;4.483772065
970;243;2;0.826092961;2;6.570590363
971;243;2;0.826092961;3;6.165313312
972;243;2;0.826092961;4;7.533897976
973;244;4;0.525997218;1;3.668759913
974;244;4;0.525997218;2;6.086764809
975;244;4;0.525997218;3;5.795253624
976;244;4;0.525997218;4;9.721546525
977;245;0;0;1;1.016816944
978;245;0;0;2;2.871567087
979;245;0;0;3;1.992311732
980;245;0;0;4;3.88165492
981;246;3;0.565977044;1;2.623872995
982;246;3;0.565977044;2;3.890948133
983;246;3;0.565977044;3;6.941256995
984;246;3;0.565977044;4;7.594556871
985;247;0;0;1;2.757541626
986;247;0;0;2;3.508635102
987;247;0;0;3;4.187533256
988;247;0;0;4;3.157463657
989;248;4;0.178605492;1;3.876674405
990;248;4;0.178605492;2;4.264182996
991;248;4;0.178605492;3;6.487815493
992;248;4;0.178605492;4;6.775232869
993;249;0;0;1;0.994868658
994;249;0;0;2;-0.721756557
995;249;0;0;3;2.03420774
996;249;0;0;4;1.737604677
997;250;0;0;1;1.613509576
998;250;0;0;2;1.855665318
999;250;0;0;3;3.622543267
1000;250;0;0;4;5.47007099
1001;251;4;0.836990644;1;6.659771476
1002;251;4;0.836990644;2;6.99813547
1003;251;4;0.836990644;3;8.231840524
1004;251;4;0.836990644;4;7.279175241
1005;252;4;0.718653496;1;8.048431927
1006;252;4;0.718653496;2;7.74142238
1007;252;4;0.718653496;3;9.470214603
1008;252;4;0.718653496;4;10.45505833
1009;253;3;0.177535471;1;4.824616443
1010;253;3;0.177535471;2;6.334791298
1011;253;3;0.177535471;3;7.816789797
1012;253;3;0.177535471;4;6.870846659
1013;254;3;0.008553206;1;6.402794284
1014;254;3;0.008553206;2;5.974406475
1015;254;3;0.008553206;3;6.924939572
1016;254;3;0.008553206;4;7.451543538
1017;255;2;0.581429099;1;4.487699635
1018;255;2;0.581429099;2;5.44505133
1019;255;2;0.581429099;3;3.98647537
1020;255;2;0.581429099;4;9.377294312
1021;256;4;0.776698802;1;3.349042265
1022;256;4;0.776698802;2;4.585684032
1023;256;4;0.776698802;3;7.973833223
1024;256;4;0.776698802;4;5.491338492
1025;257;3;0.050539021;1;2.769050559
1026;257;3;0.050539021;2;4.735384526
1027;257;3;0.050539021;3;5.912868229
1028;257;3;0.050539021;4;5.666138004
1029;258;2;0.008638026;1;4.60518036
1030;258;2;0.008638026;2;3.384769938
1031;258;2;0.008638026;3;5.204079394
1032;258;2;0.008638026;4;6.566361005
1033;259;4;0.051947992;1;6.541078907
1034;259;4;0.051947992;2;6.826307692
1035;259;4;0.051947992;3;6.474445664
1036;259;4;0.051947992;4;7.697762113
1037;260;4;0.575675102;1;8.06010223
1038;260;4;0.575675102;2;7.940481417
1039;260;4;0.575675102;3;6.678160121
1040;260;4;0.575675102;4;10.87077346
1041;261;0;0;1;2.347370008
1042;261;0;0;2;2.432309581
1043;261;0;0;3;3.287541729
1044;261;0;0;4;4.186278033
1045;262;2;0.561871527;1;3.845304685
1046;262;2;0.561871527;2;4.568956381
1047;262;2;0.561871527;3;8.108230471
1048;262;2;0.561871527;4;7.875061594
1049;263;4;0.513212239;1;5.291160428
1050;263;4;0.513212239;2;8.565261296
1051;263;4;0.513212239;3;9.041912388
1052;263;4;0.513212239;4;8.775403721
1053;264;3;0.691736589;1;5.781326617
1054;264;3;0.691736589;2;7.040752056
1055;264;3;0.691736589;3;7.45066033
1056;264;3;0.691736589;4;9.146122812
1057;265;2;0.286190719;1;0.597274742
1058;265;2;0.286190719;2;3.70782972
1059;265;2;0.286190719;3;1.326651394
1060;265;2;0.286190719;4;3.331039631
1061;266;2;0.931110192;1;3.741428552
1062;266;2;0.931110192;2;4.221848699
1063;266;2;0.931110192;3;4.846162883
1064;266;2;0.931110192;4;6.001755189
1065;267;4;0.890279277;1;4.259359587
1066;267;4;0.890279277;2;4.017392638
1067;267;4;0.890279277;3;5.063094946
1068;267;4;0.890279277;4;5.630808032
1069;268;2;0.724654077;1;2.463421828
1070;268;2;0.724654077;2;3.499128078
1071;268;2;0.724654077;3;6.485392762
1072;268;2;0.724654077;4;4.936375489
1073;269;2;0.981440629;1;4.363813707
1074;269;2;0.981440629;2;4.972558177
1075;269;2;0.981440629;3;3.248930672
1076;269;2;0.981440629;4;5.410641826
1077;270;4;0.373187292;1;5.461038966
1078;270;4;0.373187292;2;3.624089777
1079;270;4;0.373187292;3;5.443202413
1080;270;4;0.373187292;4;8.583356665
1081;271;3;0.818378956;1;7.765028917
1082;271;3;0.818378956;2;9.199048551
1083;271;3;0.818378956;3;6.653103234
1084;271;3;0.818378956;4;9.187627766
1085;272;0;0;1;0.784019968
1086;272;0;0;2;2.867427388
1087;272;0;0;3;3.509107789
1088;272;0;0;4;5.113639414
1089;273;3;0.896235209;1;2.393819073
1090;273;3;0.896235209;2;4.790897447
1091;273;3;0.896235209;3;4.276926693
1092;273;3;0.896235209;4;6.957201504
1093;274;0;0;1;-0.188835784
1094;274;0;0;2;3.97757369
1095;274;0;0;3;3.882581741
1096;274;0;0;4;4.595944311
1097;275;2;0.805388189;1;3.124736479
1098;275;2;0.805388189;2;3.563773394
1099;275;2;0.805388189;3;7.063862668
1100;275;2;0.805388189;4;7.474831262
1101;276;4;0.36880164;1;5.30681717
1102;276;4;0.36880164;2;7.971928838
1103;276;4;0.36880164;3;8.094472498
1104;276;4;0.36880164;4;10.46495464
1105;277;0;0;1;2.073433593
1106;277;0;0;2;3.95368694
1107;277;0;0;3;4.427796326
1108;277;0;0;4;4.300325202
1109;278;4;0.935921944;1;6.150347437
1110;278;4;0.935921944;2;7.425284855
1111;278;4;0.935921944;3;9.188629697
1112;278;4;0.935921944;4;8.658138844
1113;279;3;0.993087348;1;4.088928713
1114;279;3;0.993087348;2;4.671256351
1115;279;3;0.993087348;3;5.376230525
1116;279;3;0.993087348;4;5.955040343
1117;280;3;0.275793146;1;4.193783824
1118;280;3;0.275793146;2;4.795965323
1119;280;3;0.275793146;3;4.921724366
1120;280;3;0.275793146;4;4.350415972
1121;281;3;0.243831571;1;6.279359048
1122;281;3;0.243831571;2;6.627481355
1123;281;3;0.243831571;3;7.799809164
1124;281;3;0.243831571;4;6.710436571
1125;282;3;0.068951807;1;3.349536567
1126;282;3;0.068951807;2;4.422317828
1127;282;3;0.068951807;3;6.158076472
1128;282;3;0.068951807;4;4.664009758
1129;283;0;0;1;3.058164189
1130;283;0;0;2;1.996660809
1131;283;0;0;3;2.33604335
1132;283;0;0;4;3.544960911
1133;284;0;0;1;-0.143992149
1134;284;0;0;2;2.977139717
1135;284;0;0;3;3.457564204
1136;284;0;0;4;5.237439225
1137;285;4;0.99555088;1;4.992070099
1138;285;4;0.99555088;2;4.374435044
1139;285;4;0.99555088;3;6.212811619
1140;285;4;0.99555088;4;7.799241312
1141;286;3;0.438323877;1;4.110020446
1142;286;3;0.438323877;2;5.364971577
1143;286;3;0.438323877;3;5.783864991
1144;286;3;0.438323877;4;8.744671248
1145;287;3;0.28269017;1;4.261624551
1146;287;3;0.28269017;2;5.335120007
1147;287;3;0.28269017;3;6.093399399
1148;287;3;0.28269017;4;7.415562288
1149;288;3;0.449396856;1;2.521625661
1150;288;3;0.449396856;2;4.894760309
1151;288;3;0.449396856;3;5.386529485
1152;288;3;0.449396856;4;7.300040727
1153;289;4;0.096882014;1;8.429188596
1154;289;4;0.096882014;2;7.862905637
1155;289;4;0.096882014;3;9.54113695
1156;289;4;0.096882014;4;11.63523973
1157;290;0;0;1;-0.718630638
1158;290;0;0;2;1.205141071
1159;290;0;0;3;2.544449888
1160;290;0;0;4;1.063275242
1161;291;4;0.146374634;1;3.301251441
1162;291;4;0.146374634;2;5.370544255
1163;291;4;0.146374634;3;6.500422829
1164;291;4;0.146374634;4;5.572905346
1165;292;3;0.868663836;1;3.186933247
1166;292;3;0.868663836;2;4.346014866
1167;292;3;0.868663836;3;4.254846908
1168;292;3;0.868663836;4;6.124514061
1169;293;0;0;1;3.070212233
1170;293;0;0;2;4.220698609
1171;293;0;0;3;2.476217195
1172;293;0;0;4;4.932715704
1173;294;2;0.570921075;1;2.231561499
1174;294;2;0.570921075;2;2.958756418
1175;294;2;0.570921075;3;4.361607834
1176;294;2;0.570921075;4;6.087661038
1177;295;4;0.294435233;1;3.121254573
1178;295;4;0.294435233;2;8.282754616
1179;295;4;0.294435233;3;7.390700015
1180;295;4;0.294435233;4;5.94452403
1181;296;0;0;1;2.619374448
1182;296;0;0;2;3.568352767
1183;296;0;0;3;3.790630559
1184;296;0;0;4;4.753352401
1185;297;4;0.344618871;1;5.462612779
1186;297;4;0.344618871;2;6.613883944
1187;297;4;0.344618871;3;7.930928835
1188;297;4;0.344618871;4;10.12925684
1189;298;2;0.113893576;1;5.140215356
1190;298;2;0.113893576;2;5.038447488
1191;298;2;0.113893576;3;6.880090354
1192;298;2;0.113893576;4;8.419496908
1193;299;4;0.379297674;1;3.856225893
1194;299;4;0.379297674;2;4.945672695
1195;299;4;0.379297674;3;7.49879103
1196;299;4;0.379297674;4;7.3988092
1197;300;3;0.945078401;1;4.838906629
1198;300;3;0.945078401;2;5.717819995
1199;300;3;0.945078401;3;5.775694484
1200;300;3;0.945078401;4;4.544255011
1201;301;3;0.819506648;1;5.395042463
1202;301;3;0.819506648;2;6.590957596
1203;301;3;0.819506648;3;7.847347564
1204;301;3;0.819506648;4;8.451108904
1205;302;0;0;1;3.17367993
1206;302;0;0;2;2.397209011
1207;302;0;0;3;5.757606776
1208;302;0;0;4;2.81855205
1209;303;4;0.476859966;1;6.611156692
1210;303;4;0.476859966;2;6.845022871
1211;303;4;0.476859966;3;6.804517529
1212;303;4;0.476859966;4;6.839013312
1213;304;3;0.564252316;1;3.660100622
1214;304;3;0.564252316;2;5.378072281
1215;304;3;0.564252316;3;6.544175202
1216;304;3;0.564252316;4;8.472149467
1217;305;0;0;1;0.688886705
1218;305;0;0;2;3.030370286
1219;305;0;0;3;2.999353599
1220;305;0;0;4;4.802616284
1221;306;3;0.733212838;1;5.832678285
1222;306;3;0.733212838;2;4.765787956
1223;306;3;0.733212838;3;7.188432719
1224;306;3;0.733212838;4;8.170493234
1225;307;2;0.533965335;1;1.122455774
1226;307;2;0.533965335;2;2.903901522
1227;307;2;0.533965335;3;6.829060553
1228;307;2;0.533965335;4;5.126287785
1229;308;0;0;1;1.160436696
1230;308;0;0;2;1.964095163
1231;308;0;0;3;3.888917532
1232;308;0;0;4;3.584249328
1233;309;4;0.875783423;1;5.26264845
1234;309;4;0.875783423;2;4.779849557
1235;309;4;0.875783423;3;5.266909182
1236;309;4;0.875783423;4;7.045004418
1237;310;0;0;1;0.820595549
1238;310;0;0;2;1.54777482
1239;310;0;0;3;1.551300418
1240;310;0;0;4;4.475049676
1241;311;0;0;1;0.144659018
1242;311;0;0;2;2.659661002
1243;311;0;0;3;0.761690761
1244;311;0;0;4;3.628920209
1245;312;4;0.559102626;1;3.653450514
1246;312;4;0.559102626;2;5.340758086
1247;312;4;0.559102626;3;6.023499439
1248;312;4;0.559102626;4;4.543841849
1249;313;3;0.697201571;1;3.048877168
1250;313;3;0.697201571;2;6.393875368
1251;313;3;0.697201571;3;5.224809888
1252;313;3;0.697201571;4;8.580750279
1253;314;3;0.148365783;1;5.77523067
1254;314;3;0.148365783;2;5.995384687
1255;314;3;0.148365783;3;6.719612317
1256;314;3;0.148365783;4;9.515038099
1257;315;2;0.764023263;1;4.09026252
1258;315;2;0.764023263;2;6.018268353
1259;315;2;0.764023263;3;7.837016475
1260;315;2;0.764023263;4;8.855178437
1261;316;2;0.322115536;1;3.814803163
1262;316;2;0.322115536;2;5.496758234
1263;316;2;0.322115536;3;4.793734306
1264;316;2;0.322115536;4;6.748249694
1265;317;2;0.033348424;1;3.784869264
1266;317;2;0.033348424;2;4.611797305
1267;317;2;0.033348424;3;5.880314666
1268;317;2;0.033348424;4;7.929874321
1269;318;3;0.945994636;1;5.015675603
1270;318;3;0.945994636;2;5.324278831
1271;318;3;0.945994636;3;8.870011385
1272;318;3;0.945994636;4;9.168911321
1273;319;3;0.457138145;1;1.460037058
1274;319;3;0.457138145;2;2.19602625
1275;319;3;0.457138145;3;5.732312201
1276;319;3;0.457138145;4;5.481233355
1277;320;0;0;1;2.307595071
1278;320;0;0;2;2.097948342
1279;320;0;0;3;3.516614674
1280;320;0;0;4;4.549023707
1281;321;2;0.350328658;1;1.776190113
1282;321;2;0.350328658;2;1.359734746
1283;321;2;0.350328658;3;4.163183353
1284;321;2;0.350328658;4;5.686732823
1285;322;0;0;1;-0.358360546
1286;322;0;0;2;-0.983558707
1287;322;0;0;3;-0.134395338
1288;322;0;0;4;4.363489534
1289;323;3;0.059959119;1;0.978849091
1290;323;3;0.059959119;2;1.566585031
1291;323;3;0.059959119;3;5.243041838
1292;323;3;0.059959119;4;6.115418481
1293;324;2;0.552574224;1;4.217514542
1294;324;2;0.552574224;2;4.621251833
1295;324;2;0.552574224;3;4.771213135
1296;324;2;0.552574224;4;5.668842385
1297;325;3;0.571501425;1;3.508961766
1298;325;3;0.571501425;2;5.582166147
1299;325;3;0.571501425;3;6.396279909
1300;325;3;0.571501425;4;6.642120162
1301;326;3;0.763239841;1;4.155708858
1302;326;3;0.763239841;2;7.250318894
1303;326;3;0.763239841;3;6.848680458
1304;326;3;0.763239841;4;6.736087888
1305;327;3;0.731125955;1;3.126939835
1306;327;3;0.731125955;2;5.689789975
1307;327;3;0.731125955;3;5.34270468
1308;327;3;0.731125955;4;7.197526743
